Date,Open,High,Low,Close,Volume,shares_outstanding,btc_holdings,btc_price,market_cap,btc_holdings_value,nav_premium,total_debt,leverage_ratio
2025-05-16,399.000000,406.899994,389.010010,399.799988,12461100,276625984.000000,544809.000000,103489.289062,110595065026.417969,56381896084.851562,1.961535,10595000000.000000,0.087425
2025-05-19,392.809998,414.589996,392.619995,413.420013,12822000,276625984.000000,544809.000000,105606.179688,114362718019.740234,57535197149.367188,1.987700,10595000000.000000,0.084789
2025-05-20,413.500000,417.850006,406.100006,416.920013,11532200,276625984.000000,544809.000000,106791.085938,115330908963.740234,58180744738.523438,1.982287,10595000000.000000,0.084137
2025-05-21,415.920013,423.339996,395.529999,402.690002,18698500,276625984.000000,544809.000000,109678.078125,111394518172.316406,59753604065.203125,1.864231,10595000000.000000,0.086852
2025-05-22,413.200012,426.320007,398.910004,399.459991,16511400,276625984.000000,544809.000000,111673.281250,110501013204.892578,60840608684.531250,1.816238,10595000000.000000,0.087493
2025-05-23,391.510010,392.190002,367.309998,369.510010,21448800,276625984.000000,544809.000000,107287.796875,102216070049.265625,58451357327.671875,1.748737,10595000000.000000,0.093918
2025-05-27,381.119995,381.299988,364.179993,372.200012,14116000,274627008.000000,544809.000000,108994.640625,102216175729.980469,59381261164.265625,1.721354,10595000000.000000,0.093918
2025-05-28,368.529999,370.649994,358.500000,364.250000,9936800,277472992.000000,544809.000000,107802.328125,101069537336.000000,58731678583.453125,1.720869,10595000000.000000,0.094882
2025-05-29,370.790009,373.859985,362.739990,370.630005,10175500,272696992.000000,544809.000000,105641.757812,101069687476.488281,57554580432.070312,1.756067,10595000000.000000,0.094882
2025-05-29,370.790009,373.859985,362.739990,370.630005,10175500,283528992.000000,544809.000000,105641.757812,105084351689.378906,57554580432.070312,1.825821,10595000000.000000,0.091589
2025-05-29,370.790009,373.859985,362.739990,370.630005,10175500,277472992.000000,544809.000000,105641.757812,102839816379.808594,57554580432.070312,1.786822,10595000000.000000,0.093402
2025-05-30,369.000000,372.559998,359.160004,369.059998,12564000,278654016.000000,544809.000000,103998.570312,102840050464.652344,56659357093.382812,1.815059,10595000000.000000,0.093401
2025-05-30,369.000000,372.559998,359.160004,369.059998,12564000,277472992.000000,544809.000000,103998.570312,102404181750.095703,56659357093.382812,1.807366,10595000000.000000,0.093762
2025-06-02,367.890015,378.429993,367.019989,372.269989,8102800,277472992.000000,544809.000000,105881.531250,103294867683.430664,57685211158.781250,1.790665,10595000000.000000,0.093028
2025-06-03,379.399994,391.010010,371.369995,387.429993,11351800,277472992.000000,544809.000000,105432.468750,107501359258.287109,57440557867.218750,1.871524,10595000000.000000,0.089715
2025-06-04,385.799988,386.119995,375.660004,378.100006,8472200,266616000.000000,544809.000000,104731.984375,100807511227.294922,57058927675.359375,1.766726,11295000000.000000,0.100756
2025-06-04,385.799988,386.119995,375.660004,378.100006,8472200,277472992.000000,544809.000000,104731.984375,104912539968.760742,57058927675.359375,1.838670,11295000000.000000,0.097197
2025-06-05,383.850006,385.380005,364.299988,368.790009,11871400,284320000.000000,544809.000000,101575.953125,104854375229.492188,55339493446.078125,1.894748,11295000000.000000,0.097245
2025-06-05,383.850006,385.380005,364.299988,368.790009,11871400,279342016.000000,544809.000000,101575.953125,103018544467.595703,55339493446.078125,1.861574,11295000000.000000,0.098807
2025-06-06,377.399994,380.600006,369.709991,374.470001,9384200,286393984.000000,544809.000000,104390.343750,107245955538.082031,56872798788.093750,1.885716,11295000000.000000,0.095284
2025-06-06,377.399994,380.600006,369.709991,374.470001,9384200,279342016.000000,544809.000000,104390.343750,104605205072.513672,56872798788.093750,1.839284,11295000000.000000,0.097455
2025-06-09,380.679993,394.790009,377.600006,392.119995,10924600,279342016.000000,544809.000000,110294.101562,109535589949.945312,60089219178.164062,1.822883,11295000000.000000,0.093478
2025-06-10,393.239990,394.000000,383.600006,391.179993,7074800,266768000.000000,544809.000000,110257.234375,104354304286.132812,60069133602.609375,1.737237,11295000000.000000,0.097666
2025-06-10,393.239990,394.000000,383.600006,391.179993,7074800,279342016.000000,544809.000000,110257.234375,109273007772.917969,60069133602.609375,1.819121,11295000000.000000,0.093682
2025-06-11,391.230011,392.769989,380.500000,387.109985,6812200,280012992.000000,544809.000000,108686.625000,108395825231.367188,59213451479.625000,1.830595,11295000000.000000,0.094368
2025-06-11,391.230011,392.769989,380.500000,387.109985,6812200,279342016.000000,544809.000000,108686.625000,108136083721.835938,59213451479.625000,1.826208,11295000000.000000,0.094573
2025-06-12,378.399994,391.220001,373.980011,379.760010,9423900,279342016.000000,544809.000000,105929.054688,106082926724.109375,57711102355.242188,1.838172,11295000000.000000,0.096228
2025-06-13,375.230011,383.559998,370.619995,382.869995,9378900,279342016.000000,544809.000000,106090.968750,106951676301.945312,57799314593.718750,1.850397,11295000000.000000,0.095521
2025-06-16,387.609985,388.149994,377.399994,382.250000,8105200,279795008.000000,544809.000000,106796.757812,106951641808.000000,58183834827.070312,1.838168,11295000000.000000,0.095521
2025-06-17,375.260010,378.480011,367.000000,375.179993,11218500,279342016.000000,544809.000000,104601.117188,104803535516.917969,56987630053.804688,1.839058,11295000000.000000,0.097288
2025-06-17,375.260010,378.480011,367.000000,375.179993,11218500,284606016.000000,544809.000000,104601.117188,106778482998.363281,56987630053.804688,1.873713,11295000000.000000,0.095661
2025-06-18,371.429993,374.910004,367.420013,369.029999,9200500,279342016.000000,544809.000000,104883.328125,103085583823.486328,57141381112.453125,1.804044,11295000000.000000,0.098749
2025-06-18,371.429993,374.910004,367.420013,369.029999,9200500,283996992.000000,544809.000000,104883.328125,104803409611.083984,57141381112.453125,1.834107,11295000000.000000,0.097288
2025-06-20,372.750000,376.100006,365.109985,369.700012,12821800,283996992.000000,544809.000000,103309.601562,104993691409.160156,56284000717.664062,1.865427,11295000000.000000,0.097129
2025-06-23,362.480011,370.299988,358.799988,367.179993,10614700,283996992.000000,544809.000000,105577.773438,104278013442.503906,57519721168.710938,1.812909,11295000000.000000,0.097730
2025-06-24,373.679993,384.359985,371.000000,377.019989,10174900,281259008.000000,544809.000000,106045.632812,106040268106.156250,57774615166.945312,1.835413,11295000000.000000,0.096263
2025-06-24,373.679993,384.359985,371.000000,377.019989,10174900,279342016.000000,544809.000000,106045.632812,105317523803.376953,57774615166.945312,1.822903,11295000000.000000,0.096859
2025-06-25,384.829987,389.489990,379.309998,388.670013,10606600,279342016.000000,544809.000000,107361.257812,108571865109.650391,58491379507.570312,1.856203,11295000000.000000,0.094230
2025-06-26,386.350006,392.670013,384.149994,386.440002,10202300,270968992.000000,544809.000000,106960.000000,104713257930.025391,58272770640.000000,1.796950,11295000000.000000,0.097364
2025-06-26,386.350006,392.670013,384.149994,386.440002,10202300,279342016.000000,544809.000000,106960.000000,107948929345.027344,58272770640.000000,1.852476,11295000000.000000,0.094722
2025-06-27,385.230011,397.989990,383.410004,383.880005,18694400,280953984.000000,544809.000000,107088.429688,107852616749.765625,58342740289.617188,1.848604,11295000000.000000,0.094798
2025-06-27,385.230011,397.989990,383.410004,383.880005,18694400,279342016.000000,544809.000000,107088.429688,107233814466.054688,58342740289.617188,1.837998,11295000000.000000,0.095293
2025-06-30,389.779999,407.390015,384.250000,404.230011,13752900,279342016.000000,544809.000000,107135.335938,112918426196.623047,58368295236.773438,1.934585,11295000000.000000,0.090932
2025-07-01,395.700012,397.869995,372.910004,373.299988,17289600,279342016.000000,544809.000000,105698.281250,104278371162.863281,57585374909.531250,1.810848,11295000000.000000,0.097730
2025-07-02,383.339996,405.299988,379.880005,402.279999,17454400,279342016.000000,544809.000000,108859.320312,112373705855.486328,59307537440.132812,1.894763,11295000000.000000,0.091333
2025-07-03,400.869995,414.600006,400.399994,403.989990,10013900,279342016.000000,544809.000000,109647.976562,112851378315.890625,59737204463.039062,1.889131,11295000000.000000,0.090981
2025-07-07,402.640015,405.640015,395.200012,395.670013,8848200,279342016.000000,544809.000000,108299.851562,110527259221.650391,59002733829.914062,1.873257,11295000000.000000,0.092717
2025-07-08,399.690002,402.200012,393.209991,396.940002,7022700,278448000.000000,544809.000000,108950.273438,110527149799.804688,59357089521.210938,1.862072,11295000000.000000,0.092717
2025-07-08,399.690002,402.200012,393.209991,396.940002,7022700,285216000.000000,544809.000000,108950.273438,113213639736.328125,59357089521.210938,1.907331,11295000000.000000,0.090717
2025-07-08,399.690002,402.200012,393.209991,396.940002,7022700,279342016.000000,544809.000000,108950.273438,110882020513.027344,59357089521.210938,1.868050,11295000000.000000,0.092448
2025-07-09,401.600006,416.339996,395.950012,415.410004,13065400,280959008.000000,544809.000000,111326.554688,116713182542.182617,60651708932.742188,1.924318,11295000000.000000,0.088237
2025-07-10,412.570007,422.399994,411.200012,421.739990,13208600,280959008.000000,544809.000000,115987.203125,118491649290.179688,63190872147.328125,1.875139,11295000000.000000,0.087027
2025-07-10,412.570007,422.399994,411.200012,421.739990,13208600,268467008.000000,544809.000000,115987.203125,113223273332.171875,63190872147.328125,1.791766,11295000000.000000,0.090710
2025-07-11,430.540009,438.839996,423.500000,434.579987,18448500,280959008.000000,544809.000000,117516.992188,122099161923.997070,64024314996.679688,1.907075,11295000000.000000,0.084674
2025-07-11,430.540009,438.839996,423.500000,434.579987,18448500,285240000.000000,544809.000000,117516.992188,123959595369.873047,64024314996.679688,1.936133,11295000000.000000,0.083509
2025-07-14,447.200012,456.450012,440.649994,451.019989,17952500,285240000.000000,544809.000000,119849.703125,128648941666.259766,65295196909.828125,1.970267,11295000000.000000,0.080711
2025-07-15,445.220001,456.660004,441.019989,442.309998,14315400,285240000.000000,544809.000000,117777.187500,126164503703.613281,64166071744.687500,1.966218,11295000000.000000,0.082170
2025-07-16,448.309998,457.220001,445.559998,455.899994,10575400,285240000.000000,544809.000000,118738.507812,130040914259.033203,64689807702.820312,2.010223,11295000000.000000,0.079916
2025-07-17,451.679993,456.000000,446.579987,451.339996,8901400,285240000.000000,544809.000000,119289.843750,128740220555.419922,64990180483.593750,1.980918,11295000000.000000,0.080658
2025-07-18,451.720001,454.329987,422.220001,423.220001,19105400,285240000.000000,544809.000000,118003.226562,120719273148.193359,64289219860.289062,1.877753,11295000000.000000,0.085559
2025-07-21,430.100006,437.000000,425.019989,426.279999,9984500,285240000.000000,544809.000000,117439.539062,121592106851.806641,63982117837.101562,1.900408,11295000000.000000,0.084997
2025-07-22,428.850006,433.940002,413.600006,426.399994,10524200,285240000.000000,544809.000000,119995.414062,121626334259.033203,65374581539.976562,1.860453,11295000000.000000,0.084975
2025-07-23,422.829987,424.000000,406.100006,412.670013,12990000,283552992.000000,544809.000000,118754.960938,117013817016.114258,64698771513.398438,1.808594,11295000000.000000,0.088030
2025-07-24,414.579987,419.950012,406.170013,414.920013,7407300,283552992.000000,544809.000000,118368.000000,117651811248.114258,64487951712.000000,1.824400,11295000000.000000,0.087594
2025-07-25,405.670013,410.950012,402.200012,405.890015,8380200,283552992.000000,544809.000000,117635.882812,115091328076.488281,64089087679.195312,1.795802,11295000000.000000,0.089369
2025-07-28,416.950012,417.010010,403.459991,403.799988,6996500,283552992.000000,544809.000000,117924.476562,114498694708.259766,64246316151.539062,1.782183,11295000000.000000,0.089790
2025-07-29,405.959991,407.000000,390.410004,394.660004,10580000,283552992.000000,544809.000000,117922.148438,111907024861.122070,64245047768.085938,1.741878,11295000000.000000,0.091679
2025-07-30,396.779999,404.390015,392.589996,395.040009,7543800,283552992.000000,544809.000000,117831.187500,112014776382.618164,64195491430.687500,1.744901,11295000000.000000,0.091599
2025-07-31,399.130005,410.809998,397.079987,401.859985,10467500,283552992.000000,544809.000000,115758.203125,113948601211.511719,63066110886.328125,1.806812,11295000000.000000,0.090184
2025-08-01,390.410004,392.640015,365.700012,366.630005,21808900,283552992.000000,544809.000000,113320.085938,103959034841.496094,61737802699.523438,1.683880,11295000000.000000,0.098001
2025-08-04,372.769989,390.019989,366.200012,389.239990,12362400,283552992.000000,544809.000000,115071.882812,110370163837.007812,62692197403.195312,1.760509,11295000000.000000,0.092837
2025-08-05,384.179993,388.309998,373.350006,375.459991,8467100,283552992.000000,544809.000000,114141.445312,106462803953.381836,62185286679.257812,1.712026,11295000000.000000,0.095917
2025-08-06,374.750000,384.420013,373.000000,383.410004,7242600,283552992.000000,544809.000000,115028.000000,108717053701.122070,62668289652.000000,1.734802,11295000000.000000,0.094116
2025-08-07,388.399994,406.239990,387.140015,402.010010,13051200,277672992.000000,544809.000000,117496.898438,111627322225.570312,64013367740.835938,1.743813,11295000000.000000,0.091887
2025-08-07,388.399994,406.239990,387.140015,402.010010,13051200,270433984.000000,544809.000000,117496.898438,108717168548.796875,64013367740.835938,1.698351,11295000000.000000,0.094115
2025-08-07,388.399994,406.239990,387.140015,402.010010,13051200,283552992.000000,544809.000000,117496.898438,113991141082.992188,64013367740.835938,1.780740,11295000000.000000,0.090154
2025-08-08,397.600006,409.649994,389.029999,395.130005,11200100,283552992.000000,544809.000000,116688.726562,112040295113.496094,63573068429.789062,1.762386,11295000000.000000,0.091580
2025-08-11,403.920013,414.359985,398.920013,400.250000,10394400,283552992.000000,544809.000000,118731.445312,113492085048.000000,64685959989.257812,1.754509,11295000000.000000,0.090514
2025-08-12,400.500000,401.670013,390.140015,394.390015,8333600,283552992.000000,544809.000000,120172.906250,111830468668.488281,65471280881.156250,1.708084,11295000000.000000,0.091736
2025-08-13,397.730011,399.440002,383.549988,389.899994,10884900,283552992.000000,544809.000000,123344.062500,110557309850.129883,67198955346.562500,1.645224,11295000000.000000,0.092694
2025-08-14,380.000000,381.000000,365.000000,372.940002,16461700,283552992.000000,544809.000000,118359.578125,105748253528.748047,64483363398.703125,1.639931,11295000000.000000,0.096503
2025-08-15,372.209991,372.619995,360.029999,366.320007,13125300,283552992.000000,544809.000000,117398.351562,103871134106.244141,63959678516.414062,1.624010,11295000000.000000,0.098076
2025-08-18,359.950012,367.570007,358.010010,363.600006,9002000,283552992.000000,544809.000000,116252.312500,103099869621.870117,63335306120.812500,1.627842,11295000000.000000,0.098737
2025-08-19,363.190002,364.630005,333.399994,336.570007,18254600,283552992.000000,544809.000000,112831.179688,95435432594.244141,61471442174.367188,1.552517,11295000000.000000,0.105827
2025-08-20,339.380005,345.500000,325.559998,344.369995,13807200,283552992.000000,544809.000000,114274.742188,97647142470.503906,62257908016.429688,1.568430,11295000000.000000,0.103679
2025-08-21,340.000000,343.269989,334.850006,337.579987,8398500,283552992.000000,544809.000000,112419.031250,95721815231.885742,61246899996.281250,1.562884,11295000000.000000,0.105544
2025-08-22,335.200012,359.529999,332.609985,358.130005,17386900,283552992.000000,544809.000000,116874.085938,101548834409.496094,63674053885.523438,1.594823,11295000000.000000,0.100094
2025-08-25,344.910004,351.510010,339.209991,343.200012,10983400,283552992.000000,544809.000000,110124.351562,97315390315.740234,59996737850.414062,1.622011,11295000000.000000,0.103996
2025-08-26,341.809998,351.989990,340.679993,351.359985,9144200,283552992.000000,544809.000000,111802.656250,99629175115.511719,60911093348.906250,1.635649,11295000000.000000,0.101826
2025-08-27,348.679993,351.769989,341.839996,342.059998,8454300,283552992.000000,544809.000000,111222.062500,96992135751.251953,60594780648.562500,1.600668,11295000000.000000,0.104306
2025-08-28,346.160004,348.170013,336.649994,338.839996,8116100,283552992.000000,544809.000000,112544.804688,96079094770.877930,61315422496.992188,1.566965,11295000000.000000,0.105193
2025-08-29,334.600006,339.630005,332.640015,334.410004,10162300,286248000.000000,544809.000000,108410.835938,95724194728.271484,59063199116.273438,1.620708,11295000000.000000,0.105542
2025-08-29,334.600006,339.630005,332.640015,334.410004,10162300,283552992.000000,544809.000000,108410.835938,94822957093.122070,59063199116.273438,1.605449,11295000000.000000,0.106438
2025-09-02,334.929993,348.600006,331.570007,341.619995,11123000,283552992.000000,544809.000000,111200.585938,96867371742.503906,60583080024.023438,1.598918,11295000000.000000,0.104426
2025-09-03,341.769989,344.500000,327.609985,330.260010,9180200,283552992.000000,544809.000000,111723.210938,93646213906.992188,60867810827.648438,1.538518,11295000000.000000,0.107632
2025-09-04,330.000000,332.559998,317.750000,327.589996,10530000,283552992.000000,544809.000000,110723.601562,92889123610.877930,60323214643.664062,1.539857,11295000000.000000,0.108414
2025-09-05,334.809998,337.200012,320.000000,335.869995,14047600,285864000.000000,544809.000000,110650.984375,96013140284.179688,60283652146.359375,1.592690,11295000000.000000,0.105258
2025-09-05,334.809998,337.200012,320.000000,335.869995,14047600,283552992.000000,544809.000000,110650.984375,95236942038.503906,60283652146.359375,1.579814,11295000000.000000,0.106025
2025-09-08,328.109985,333.100006,321.500000,329.899994,9954500,283552992.000000,544809.000000,112071.429688,93544130330.129883,61057523536.617188,1.532066,11295000000.000000,0.107736
2025-09-09,330.230011,331.959991,324.450012,328.529999,6587800,283552992.000000,544809.000000,111530.546875,93155664115.625977,60762845712.421875,1.533102,11295000000.000000,0.108137
2025-09-10,332.799988,340.010010,321.959991,326.450012,9741400,283552992.000000,544809.000000,113955.359375,92565877699.740234,62083905385.734375,1.490980,11295000000.000000,0.108751
2025-09-11,326.869995,329.750000,322.769989,326.019989,7506900,283552992.000000,544809.000000,115507.539062,92443943336.633789,62929546849.101562,1.469007,11295000000.000000,0.108879
2025-09-12,329.149994,336.130005,327.600006,331.440002,10809900,283927008.000000,544809.000000,116101.578125,94104768224.701172,63253184676.703125,1.487748,11295000000.000000,0.107163
2025-09-12,329.149994,336.130005,327.600006,331.440002,10809900,283552992.000000,544809.000000,116101.578125,93980804360.748047,63253184676.703125,1.485788,11295000000.000000,0.107290
2025-09-15,329.399994,331.329987,320.450012,327.790009,9527700,286710016.000000,544809.000000,115444.875000,93980678594.554688,62895406903.875000,1.494238,11295000000.000000,0.107290
2025-09-16,329.230011,335.440002,324.839996,335.089996,8651300,286710016.000000,544809.000000,116843.187500,96073658211.476562,63657220138.687500,1.509234,11295000000.000000,0.105198
2025-09-17,335.660004,340.109985,323.209991,329.709991,9691000,283552947.000000,544809.000000,116468.507812,93490239732.432220,63453091272.820312,1.473376,11295000000.000000,0.107792
2025-09-18,335.859985,358.250000,334.630005,349.119995,19697300,283552947.000000,544809.000000,117137.203125,98994003472.104126,63817402497.328125,1.551207,11295000000.000000,0.102413
2025-09-19,347.450012,352.920013,337.070007,344.750000,17699700,283552947.000000,544809.000000,115688.859375,97754878478.250000,63028331787.234375,1.550967,11295000000.000000,0.103576
2025-09-22,337.019989,341.589996,329.000000,335.929993,10053500,283552947.000000,544809.000000,112748.507812,95253939408.906189,61426401792.820312,1.550700,11295000000.000000,0.106008
2025-09-23,337.059998,339.000000,327.769989,327.779999,9468800,290997763.000000,544809.000000,112014.500000,95383246400.918121,61026507730.500000,1.562981,11295000000.000000,0.105879
2025-09-23,337.059998,339.000000,327.769989,327.779999,9468800,283552947.000000,544809.000000,112014.500000,92942984621.526031,61026507730.500000,1.522994,11295000000.000000,0.108358
2025-09-24,330.630005,337.059998,323.140015,323.309998,9153100,283780348.000000,544809.000000,113328.632812,91749023619.056885,61742459113.945312,1.485996,11295000000.000000,0.109613
2025-09-25,316.609985,317.000000,292.359985,300.700012,22087000,283780348.000000,544809.000000,109049.289062,85332754107.715576,59411034124.851562,1.436312,11295000000.000000,0.116892
2025-09-26,301.299988,310.000000,297.709991,309.059998,11693400,305118139.000000,544809.000000,109712.828125,94299811294.422668,59772536177.953125,1.577644,11295000000.000000,0.106965
2025-09-26,301.299988,310.000000,297.709991,309.059998,11693400,283780348.000000,544809.000000,109712.828125,87705153660.056885,59772536177.953125,1.467315,11295000000.000000,0.114091
2025-09-29,313.730011,327.989990,311.000000,326.420013,12652000,283780348.000000,544809.000000,114400.382812,92631585004.687134,62326358159.695312,1.486235,11295000000.000000,0.108682
2025-09-30,320.829987,324.500000,316.190002,322.209991,7798800,268688053.000000,544809.000000,114056.085938,86573975261.211578,62138782123.523438,1.393236,11295000000.000000,0.115409
2025-10-01,332.470001,343.730011,331.200012,338.410004,13994800,272198735.000000,544809.000000,118648.929688,92114774908.171539,64641004734.117188,1.425021,11295000000.000000,0.109226
2025-10-02,348.570007,353.220001,341.149994,352.329987,13666800,264140098.000000,544809.000000,120681.257812,93064477181.536926,65748235387.570312,1.415467,11295000000.000000,0.108232
2025-10-02,348.570007,353.220001,341.149994,352.329987,13666800,283780348.000000,544809.000000,120681.257812,99984326200.312866,65748235387.570312,1.520715,11295000000.000000,0.101501
2025-10-03,350.869995,358.540009,344.399994,351.630005,12107900,283780348.000000,544809.000000,122266.531250,99785685152.886230,66611906623.781250,1.498016,11295000000.000000,0.101683
2025-10-06,362.950012,365.209991,354.700012,359.690002,9551000,284345278.000000,544809.000000,124752.531250,102276153738.022339,67966301797.781250,1.504807,11295000000.000000,0.099453
2025-10-07,358.880005,359.440002,328.160004,328.399994,19584100,287108676.000000,544809.000000,121451.382812,94286487446.027710,66167806418.695312,1.424960,11295000000.000000,0.106979
2025-10-08,335.619995,336.359985,322.299988,330.799988,12996300,314464433.000000,544809.000000,123354.867188,104024830597.722839,67204841837.554688,1.547877,11295000000.000000,0.097945
2025-10-08,335.619995,336.359985,322.299988,330.799988,12996300,287108676.000000,544809.000000,123354.867188,94975546516.055420,67204841837.554688,1.413225,11295000000.000000,0.106285
2025-10-09,327.399994,328.989990,318.220001,320.290009,11213200,287108676.000000,544809.000000,121705.585938,91958040289.361206,66306298569.023438,1.386867,11295000000.000000,0.109391
2025-10-10,323.179993,323.429993,303.570007,304.790009,13643700,287108676.000000,544809.000000,113214.367188,87507855811.361206,61680206173.054688,1.418735,11295000000.000000,0.114319
2025-10-13,306.670013,315.950012,300.589996,315.470001,11575000,287108676.000000,544809.000000,115271.078125,90574174368.194458,62800720802.203125,1.442247,11295000000.000000,0.110878
2025-10-14,301.000000,312.709991,297.339996,300.670013,11480500,287108676.000000,544809.000000,113118.664062,86324969468.139038,61628066249.226562,1.400741,11295000000.000000,0.115704
2025-10-15,303.600006,308.880005,294.619995,296.760010,10625600,301241142.000000,544809.000000,110783.164062,89396324241.728027,60355664829.726562,1.481159,11295000000.000000,0.112175
2025-10-15,303.600006,308.880005,294.619995,296.760010,10625600,287108676.000000,544809.000000,110783.164062,85202373493.555664,60355664829.726562,1.411672,11295000000.000000,0.117050
2025-10-16,299.899994,301.579987,282.190002,283.839996,13817900,287108676.000000,544809.000000,108186.039062,81492925544.416626,58940727755.601562,1.382625,11295000000.000000,0.121729
2025-10-17,279.269989,292.799988,279.000000,289.869995,13110700,287108676.000000,544809.000000,106467.789062,83224190510.222168,58004609691.351562,1.434786,11295000000.000000,0.119500
2025-10-20,297.209991,306.160004,294.399994,296.609985,9679700,280584579.000000,544809.000000,110588.929688,83224187867.064331,60249844194.117188,1.381318,11295000000.000000,0.119500
2025-10-21,293.950012,305.989990,291.519989,301.910004,7902800,280584579.000000,544809.000000,108476.890625,84711291273.421417,59099186304.515625,1.433375,11295000000.000000,0.117649
2025-10-22,293.019989,297.959991,276.600006,280.809998,15129500,275658944.000000,544809.000000,107688.585938,77407787391.644531,58669710816.023438,1.319382,11295000000.000000,0.127335
2025-10-23,285.470001,289.070007,278.000000,284.920013,9082100,287108676.000000,544809.000000,110069.726562,81803007821.139038,59966977658.789062,1.364134,11295000000.000000,0.121324
2025-10-24,290.429993,292.149994,286.109985,289.079987,7881700,282977044.000000,544809.000000,111033.921875,81803000079.779419,60492279942.796875,1.352288,11295000000.000000,0.121324
2025-10-24,290.429993,292.149994,286.109985,289.079987,7881700,282967104.000000,544809.000000,111033.921875,81800126624.712891,60492279942.796875,1.352241,11295000000.000000,0.121328
2025-10-24,290.429993,292.149994,286.109985,289.079987,7881700,287108676.000000,544809.000000,111033.921875,82997372202.860962,60492279942.796875,1.372032,11295000000.000000,0.119787
2025-10-27,299.500000,299.799988,293.000000,295.630005,8135900,287108676.000000,544809.000000,114119.328125,84877939287.777832,62173237036.453125,1.365184,11295000000.000000,0.117445
2025-10-28,295.140015,297.200012,284.250000,284.640015,7996800,287108676.000000,544809.000000,112956.164062,81722617742.333496,61539534786.726562,1.327969,11295000000.000000,0.121429
2025-10-29,284.380005,286.179993,274.000000,275.359985,10184100,287108676.000000,544809.000000,110055.304688,79058240817.666504,59959120491.492188,1.318536,11295000000.000000,0.125009
2025-10-30,269.989990,271.369995,254.000000,254.570007,15564200,287108676.000000,544809.000000,108305.546875,73089257752.166748,59005836687.421875,1.238678,11295000000.000000,0.133852
2025-10-31,269.980011,276.320007,263.000000,269.510010,14071800,287108676.000000,544809.000000,109556.164062,77378662072.555664,59687184186.726562,1.296403,11295000000.000000,0.127377
2025-11-03,264.190002,270.359985,259.850006,264.670013,11074600,287108676.000000,544809.000000,106547.523438,75989057132.139038,58048049696.460938,1.309072,11295000000.000000,0.129405
2025-11-04,255.160004,258.209991,245.860001,246.990005,15735100,287108676.000000,544809.000000,101590.523438,70912973462.375061,55347431483.460938,1.281233,11295000000.000000,0.137395
2025-11-05,250.199997,255.360001,247.020004,255.000000,9676200,287353735.000000,544809.000000,103891.835938,73275202425.000000,56601207245.273438,1.294587,11295000000.000000,0.133558
2025-11-06,252.139999,252.339996,235.029999,237.199997,14468300,287353735.000000,544809.000000,101301.289062,68160305065.065994,55189853992.851562,1.235015,11295000000.000000,0.142155
2025-11-07,222.660004,243.729996,219.679993,241.929993,16976100,287353735.000000,544809.000000,103372.406250,69519487003.908386,56318217276.656250,1.234405,11295000000.000000,0.139765
2025-11-10,249.679993,249.960007,234.600006,238.880005,9527200,287353735.000000,544809.000000,105996.593750,68643061619.894409,57747898244.343750,1.188668,11295000000.000000,0.141297
2025-11-11,236.460007,239.240005,230.550003,231.350006,8340300,287353735.000000,544809.000000,102997.468750,66479288346.118011,56113947952.218750,1.184719,11295000000.000000,0.145228
2025-11-12,233.899994,234.839996,219.800003,224.610001,10800400,287353735.000000,544809.000000,101663.187500,64542522593.736801,55387019518.687500,1.165301,11295000000.000000,0.148937
2025-11-13,223.800003,226.000000,207.029999,208.539993,16474500,287353735.000000,544809.000000,99697.492188,59924745967.645187,54316091021.179688,1.103260,11295000000.000000,0.158594
2025-11-14,200.580002,208.839996,194.559998,199.750000,23233800,287353735.000000,544809.000000,94397.789062,57398908566.250000,51428765061.351562,1.116086,11295000000.000000,0.164425
2025-11-17,197.029999,204.149994,189.529999,195.419998,19545000,287353735.000000,544809.000000,92093.875000,56154666367.539597,50173571944.875000,1.119208,11295000000.000000,0.167458
2025-11-18,196.360001,213.830002,196.000000,206.800003,22049500,287353735.000000,544809.000000,92948.875000,59424753274.934006,50639383639.875000,1.173489,11295000000.000000,0.159715
2025-11-19,202.360001,203.949997,181.729996,186.500000,28025400,287353735.000000,544809.000000,91465.992188,53591471577.500000,49831495737.679688,1.075454,11295000000.000000,0.174073
2025-11-20,192.440002,193.529999,171.479996,177.130005,27684400,287353735.000000,544809.000000,86631.898438,50898968483.644409,47197837955.835938,1.078417,11295000000.000000,0.181609
2025-11-21,172.740005,181.190002,166.309998,170.500000,29651300,287353735.000000,544809.000000,85090.687500,48993811817.500000,46358172366.187500,1.056854,11295000000.000000,0.187348
2025-11-24,171.619995,179.839996,166.009995,179.039993,23282600,287353735.000000,544809.000000,88270.562500,51447810785.145187,48090596885.062500,1.069810,11295000000.000000,0.180021
2025-11-25,173.710007,176.759995,166.779999,172.190002,19112700,287353735.000000,544809.000000,87341.890625,49479440331.197205,47584648089.515625,1.039819,11295000000.000000,0.185851
2025-11-26,173.690002,180.630005,169.699997,175.639999,20016500,287353735.000000,544809.000000,90518.367188,50470809840.013199,49315221109.054688,1.023433,11295000000.000000,0.182868
2025-11-28,182.990005,187.289993,175.050003,177.179993,15114300,287353735.000000,544809.000000,90919.265625,50913332662.658386,49533634185.890625,1.027854,11295000000.000000,0.181567
